INCIDENT_ID,ORI,INCIDENT_DATE_STR,INCIDENT_TIME_STR,CITY,COUNTY,STATE,ZIP_CODE,MULTIPLE_LOCATIONS,ON_K12_CAMPUS,ARREST_MADE,CRIME_REPORT_FILED,CONTACT_REASON,IN_CUSTODY_REASON,NUM_INVOLVED_CIVILIANS,NUM_INVOLVED_OFFICERS,NUM_INVOLVED_AGENCIES
URSUS-34-0000-2018-c9d,CA0340000,9/17/2018,13:44,RANCHO CORDOVA,SACRAMENTO,CA,95670,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,4,1
URSUS-34-0000-2018-d79,CA0340000,12/17/2018,12:06,SACRAMENTO,SACRAMENTO,CA,95833,FALSE,FALSE,FALSE,TRUE,pre_planned,,1,2,1
URSUS-34-0000-2018-dae,CA0340000,3/19/2018,21:40,SACRAMENTO,SACRAMENTO,CA,95814,FALSE,FALSE,FALSE,TRUE,in_custody_event,booked_awaiting_trial,1,4,1
URSUS-34-0400-2018-022,CA0340400,9/5/2018,23:32,SACRAMENTO,SACRAMENTO,CA,95818,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,2,1
URSUS-34-0400-2018-34a,CA0340400,1/20/2018,19:50,SACRAMENTO,SACRAMENTO,CA,95814,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-34-0400-2018-381,CA0340400,11/20/2018,17:50,SACRAMENTO,SACRAMENTO,CA,95815,FALSE,FALSE,TRUE,TRUE,pre_planned,,1,4,1
URSUS-34-0400-2018-90a,CA0340400,3/18/2018,21:10,SACRAMENTO,SACRAMENTO,CA,95822,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,2,1
URSUS-34-0400-2018-b14,CA0340400,5/9/2018,13:15,SACRAMENTO,SACRAMENTO,CA,95822,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-34-0400-2018-b4f,CA0340400,9/16/2018,1:03,SACRAMENTO,SACRAMENTO,CA,95822,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-34-0400-2018-efd,CA0340400,11/25/2018,18:19,SACRAMENTO,SACRAMENTO,CA,95831,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,2,1
URSUS-34-0H00-2018-955,CA0340H00,1/19/2018,18:03,ELK GROVE,SACRAMENTO,CA,95757,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,3,1
URSUS-34-0H00-2018-dcb,CA0340H00,4/28/2018,2:58,ELK GROVE,SACRAMENTO,CA,95758,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,1,1
URSUS-34-1200-2018-a54,CA0341200,12/13/2018,19:51,NUEVO,RIVERSIDE,CA,92567,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,2,2
URSUS-34-9600-2018-798,CA0349600,6/14/2018,14:26,CITRUS HEIGHTS,SACRAMENTO,CA,95621,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-34-9600-2018-a9a,CA0349600,10/14/2018,12:11,CITRUS HEIGHTS,SACRAMENTO,CA,95621,FALSE,FALSE,FALSE,FALSE,call_for_service,,1,1,1
URSUS-34-9900-2018-0b2,CA0349900,9/19/2018,13:13,LOS ANGELES,LOS ANGELES,CA,91406,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,2,1
URSUS-34-9900-2018-0e0,CA0349900,2/24/2018,7:26,MADERA,MADERA,CA,93636,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,8,1
URSUS-34-9900-2018-191,CA0349900,1/28/2018,1:26,DANA POINT,ORANGE,CA,92629,FALSE,FALSE,TRUE,TRUE,in_progress,,1,2,1
URSUS-34-9900-2018-2b8,CA0349900,11/17/2018,9:27,CRESCENT CITY,DEL NORTE,CA,95531,FALSE,FALSE,TRUE,TRUE,in_progress,,1,3,3
URSUS-34-9900-2018-446,CA0349900,4/27/2018,23:05,SAN LEANDRO,ALAMEDA,CA,94578,FALSE,FALSE,TRUE,TRUE,consensual,,3,2,1
URSUS-34-9900-2018-47e,CA0349900,7/6/2018,17:30,AVILA BEACH,SAN LUIS OBISPO,CA,93424,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-34-9900-2018-4c5,CA0349900,1/26/2018,23:55,SACRAMENTO,SACRAMENTO,CA,95832,FALSE,FALSE,TRUE,TRUE,in_progress,,1,2,1
URSUS-34-9900-2018-593,CA0349900,8/19/2018,3:43,CHULA VISTA,SAN DIEGO,CA,91913,FALSE,FALSE,TRUE,TRUE,in_progress,,1,5,1
URSUS-34-9900-2018-64d,CA0349900,4/22/2018,16:24,BIG BEAR LAKE,SAN BERNARDINO,CA,92315,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-34-9900-2018-655,CA0349900,1/23/2018,1:43,SACRAMENTO,SACRAMENTO,CA,95821,FALSE,FALSE,TRUE,TRUE,in_progress,,1,2,1
URSUS-34-9900-2018-78e,CA0349900,9/3/2018,4:30,HESPERIA,SAN BERNARDINO,CA,92344,FALSE,FALSE,TRUE,TRUE,call_for_service,,2,4,1
URSUS-34-9900-2018-9fc,CA0349900,12/10/2018,2:25,RIVERSIDE,RIVERSIDE,CA,92509,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,booked_awaiting_trial,1,5,1
URSUS-34-9900-2018-a3b,CA0349900,8/24/2018,12:10,BAKERSFIELD,KERN,CA,93308,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,3,1
URSUS-34-9900-2018-a57,CA0349900,4/20/2018,16:23,FORESTHILL,PLACER,CA,95631,FALSE,FALSE,TRUE,TRUE,in_progress,,1,4,1
URSUS-34-9900-2018-d99,CA0349900,12/22/2018,7:35,WEED,SISKIYOU,CA,96094,FALSE,FALSE,TRUE,TRUE,consensual,,1,1,1
URSUS-34-9900-2018-f3f,CA0349900,3/15/2018,22:50,KEYES,STANISLAUS,CA,95328,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-36-0000-2018-0c3,CA0360000,5/14/2018,21:10,HESPERIA,SAN BERNARDINO,CA,92344,FALSE,FALSE,TRUE,TRUE,in_progress,,1,2,1
URSUS-36-0000-2018-0ee,CA0360000,4/5/2018,7:41,RANCHO CUCAMONGA,SAN BERNARDINO,CA,91739,FALSE,FALSE,TRUE,TRUE,in_custody_event,in_transit,1,2,1
URSUS-36-0000-2018-10b,CA0360000,5/21/2018,20:14,YUCCA VALLEY,SAN BERNARDINO,CA,92284,FALSE,FALSE,FALSE,TRUE,welfare_check,,1,4,1
URSUS-36-0000-2018-2ee,CA0360000,2/25/2018,0:16,LOMA LINDA,SAN BERNARDINO,CA,92354,FALSE,FALSE,TRUE,TRUE,in_progress,,1,2,1
URSUS-36-0000-2018-359,CA0360000,12/4/2018,21:30,HESPERIA,SAN BERNARDINO,CA,92340,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-36-0000-2018-3f1,CA0360000,8/14/2018,21:45,HELENDALE,SAN BERNARDINO,CA,92342,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,1,1
URSUS-36-0000-2018-470,CA0360000,2/7/2018,16:12,RANCHO CUCAMONGA,SAN BERNARDINO,CA,91739,FALSE,FALSE,TRUE,TRUE,in_custody_event,booked_awaiting_trial,1,3,1
URSUS-36-0000-2018-47d,CA0360000,8/15/2018,22:23,JOSHUA TREE,SAN BERNARDINO,CA,92252,FALSE,FALSE,TRUE,TRUE,call_for_service,,2,3,1
URSUS-36-0000-2018-487,CA0360000,2/12/2018,8:54,SAN BERNARDINO,SAN BERNARDINO,CA,92410,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-36-0000-2018-4c6,CA0360000,1/10/2018,20:04,VICTORVILLE,SAN BERNARDINO,CA,92393,FALSE,FALSE,TRUE,TRUE,in_progress,,4,2,1
URSUS-36-0000-2018-4c7,CA0360000,3/22/2018,21:00,RANCHO CUCAMONGA,SAN BERNARDINO,CA,91739,FALSE,FALSE,TRUE,TRUE,in_custody_event,awaiting_booking,1,1,1
URSUS-36-0000-2018-60b,CA0360000,5/17/2018,7:59,RANCHO CUCAMONGA,SAN BERNARDINO,CA,91739,FALSE,FALSE,TRUE,TRUE,in_custody_event,booked_awaiting_trial,1,1,1
URSUS-36-0000-2018-6d0,CA0360000,10/5/2018,16:41,APPLE VALLEY,SAN BERNARDINO,CA,92307,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,2,1,1
URSUS-36-0000-2018-778,CA0360000,9/12/2018,23:48,ADELANTO,SAN BERNARDINO,CA,92301,FALSE,FALSE,TRUE,TRUE,in_custody_event,awaiting_booking,1,2,1
URSUS-36-0000-2018-79d,CA0360000,4/1/2018,12:00,HESPERIA,SAN BERNARDINO,CA,92345,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-36-0000-2018-7dc,CA0360000,8/5/2018,11:43,HESPERIA,SAN BERNARDINO,CA,92340,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,2,1
URSUS-36-0000-2018-83f,CA0360000,9/17/2018,12:13,YUCAIPA,SAN BERNARDINO,CA,92399,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-36-0000-2018-8c3,CA0360000,3/12/2018,19:26,CRESTLINE,SAN BERNARDINO,CA,92325,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-36-0000-2018-96e,CA0360000,4/13/2018,10:52,VICTORVILLE,SAN BERNARDINO,CA,92395,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-36-0000-2018-ad6,CA0360000,1/8/2018,7:30,YUCCA VALLEY,SAN BERNARDINO,CA,92284,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,1,1
URSUS-36-0000-2018-b22,CA0360000,9/8/2018,5:59,RANCHO CUCAMONGA,SAN BERNARDINO,CA,91737,FALSE,FALSE,FALSE,FALSE,in_progress,,1,1,1
URSUS-36-0000-2018-b7e,CA0360000,12/1/2018,11:02,JOSHUA TREE,SAN BERNARDINO,CA,92252,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-36-0000-2018-b82,CA0360000,10/17/2018,2:14,YUCCA VALLEY,SAN BERNARDINO,CA,92284,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,5,1
URSUS-36-0000-2018-b93,CA0360000,10/18/2018,1:11,ADELANTO,SAN BERNARDINO,CA,92301,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,2,4,1
URSUS-36-0000-2018-baf,CA0360000,7/8/2018,1:18,SAN BERNARDINO,SAN BERNARDINO,CA,92408,FALSE,FALSE,TRUE,TRUE,in_progress,,1,2,1
URSUS-36-0000-2018-bfa,CA0360000,10/2/2018,12:31,VICTORVILLE,SAN BERNARDINO,CA,92393,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,1,1
URSUS-36-0000-2018-d8e,CA0360000,8/2/2018,1:50,ADELANTO,SAN BERNARDINO,CA,92301,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-36-0000-2018-dc0,CA0360000,7/22/2018,16:53,HIGHLAND,SAN BERNARDINO,CA,92346,FALSE,FALSE,FALSE,TRUE,vehicle_bike_pedestrian,,1,2,1
URSUS-36-0000-2018-e24,CA0360000,1/14/2018,20:17,BARSTOW,SAN BERNARDINO,CA,92310,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-36-0000-2018-e5f,CA0360000,5/13/2018,15:28,YUCAIPA,SAN BERNARDINO,CA,92399,FALSE,FALSE,TRUE,TRUE,pre_planned,,1,2,1
URSUS-36-0000-2018-edd,CA0360000,1/8/2018,5:11,LUCERNE VALLEY,SAN BERNARDINO,CA,92356,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-36-0000-2018-f05,CA0360000,12/28/2018,22:44,YUCCA VALLEY,SAN BERNARDINO,CA,92284,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,3,1
URSUS-36-0000-2018-f34,CA0360000,9/26/2018,23:40,APPLE VALLEY,SAN BERNARDINO,CA,92308,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-36-0000-2019-566,CA0360000,1/14/2018,11:09,ADELANTO,SAN BERNARDINO,CA,92301,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-36-0400-2018-008,CA0360400,8/28/2018,19:52,FONTANA,SAN BERNARDINO,CA,92335,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-36-0500-2018-20b,CA0360500,9/12/2018,5:44,MONTCLAIR,SAN BERNARDINO,CA,91763,FALSE,FALSE,TRUE,TRUE,in_progress,,1,2,1
URSUS-36-0700-2018-265,CA0360700,6/10/2018,20:04,ONTARIO,SAN BERNARDINO,CA,91762,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-36-0700-2018-4cc,CA0360700,12/28/2018,17:30,ONTARIO,SAN BERNARDINO,CA,91762,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-36-0700-2018-b22,CA0360700,10/2/2018,12:45,POMONA,LOS ANGELES,CA,91768,FALSE,FALSE,TRUE,TRUE,pre_planned,,1,1,1
URSUS-36-0700-2018-c34,CA0360700,4/8/2018,8:45,ONTARIO,SAN BERNARDINO,CA,91762,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-36-0700-2018-c61,CA0360700,11/12/2018,1:08,ONTARIO,SAN BERNARDINO,CA,91761,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,3,1
URSUS-36-0700-2018-f3d,CA0360700,12/8/2018,7:58,ONTARIO,SAN BERNARDINO,CA,91761,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-36-0800-2018-2dc,CA0360800,4/29/2018,21:58,REDLANDS,SAN BERNARDINO,CA,92373,FALSE,FALSE,FALSE,TRUE,in_progress,,1,2,1
URSUS-36-0800-2018-5df,CA0360800,8/28/2018,20:32,REDLANDS,SAN BERNARDINO,CA,92373,TRUE,FALSE,FALSE,TRUE,welfare_check,,1,6,1
URSUS-36-0900-2018-4fe,CA0360900,12/3/2018,1:37,RIALTO,SAN BERNARDINO,CA,92376,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-36-0900-2018-86e,CA0360900,7/13/2018,22:50,BLOOMINGTON,SAN BERNARDINO,CA,92316,FALSE,FALSE,FALSE,FALSE,vehicle_bike_pedestrian,,1,2,1
URSUS-36-1000-2018-0c5,CA0361000,4/18/2018,10:45,SAN BERNARDINO,SAN BERNARDINO,CA,92401,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-36-1000-2018-175,CA0361000,6/16/2018,16:32,SAN BERNARDINO,SAN BERNARDINO,CA,92408,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-36-1000-2018-1c7,CA0361000,6/20/2018,8:19,SAN BERNARDINO,SAN BERNARDINO,CA,92410,FALSE,FALSE,TRUE,TRUE,in_progress,,1,2,1
URSUS-36-1000-2018-1e6,CA0361000,12/11/2018,13:41,SAN BERNARDINO,SAN BERNARDINO,CA,92401,FALSE,FALSE,TRUE,TRUE,consensual,,1,2,1
URSUS-36-1000-2018-269,CA0361000,3/15/2018,21:43,SAN BERNARDINO,SAN BERNARDINO,CA,92411,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-36-1000-2018-3e1,CA0361000,12/24/2018,3:07,SAN BERNARDINO,SAN BERNARDINO,CA,92411,FALSE,FALSE,TRUE,TRUE,in_progress,,1,2,1
URSUS-36-1000-2018-628,CA0361000,11/1/2018,19:02,SAN BERNARDINO,SAN BERNARDINO,CA,92405,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-36-1000-2018-6ce,CA0361000,6/21/2018,17:00,SAN BERNARDINO,SAN BERNARDINO,CA,92402,FALSE,FALSE,TRUE,TRUE,consensual,,1,2,1
URSUS-36-1000-2018-723,CA0361000,7/3/2018,1:23,SAN BERNARDINO,SAN BERNARDINO,CA,92402,FALSE,FALSE,TRUE,TRUE,consensual,,1,2,1
URSUS-36-1000-2018-7fa,CA0361000,7/22/2018,11:36,SAN BERNARDINO,SAN BERNARDINO,CA,92407,FALSE,FALSE,TRUE,TRUE,consensual,,1,3,1
URSUS-36-1000-2018-867,CA0361000,9/28/2018,22:00,HIGHLAND,SAN BERNARDINO,CA,92346,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,2,1
URSUS-36-1000-2018-90e,CA0361000,6/30/2018,16:07,SAN BERNARDINO,SAN BERNARDINO,CA,92404,FALSE,FALSE,TRUE,TRUE,in_progress,,1,3,1
URSUS-36-1000-2018-a26,CA0361000,4/12/2018,4:30,SAN BERNARDINO,SAN BERNARDINO,CA,92410,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,2,1
URSUS-36-1000-2018-b8c,CA0361000,3/10/2018,20:42,SAN BERNARDINO,SAN BERNARDINO,CA,92404,FALSE,FALSE,TRUE,TRUE,call_for_service,,2,2,1
URSUS-36-1000-2018-ba7,CA0361000,12/22/2018,1:13,SAN BERNARDINO,SAN BERNARDINO,CA,92404,FALSE,FALSE,TRUE,TRUE,in_progress,,1,5,1
URSUS-36-1000-2018-cb3,CA0361000,4/13/2018,10:45,SAN BERNARDINO,SAN BERNARDINO,CA,92405,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-36-1000-2018-cc2,CA0361000,4/18/2018,22:35,SAN BERNARDINO,SAN BERNARDINO,CA,92405,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-36-1000-2018-ce5,CA0361000,2/23/2018,20:36,SAN BERNARDINO,SAN BERNARDINO,CA,92405,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-36-1000-2018-d09,CA0361000,3/8/2018,0:11,SAN BERNARDINO,SAN BERNARDINO,CA,92404,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,2,1
URSUS-36-1000-2018-d78,CA0361000,6/7/2018,22:43,SAN BERNARDINO,SAN BERNARDINO,CA,92410,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-36-1000-2018-d84,CA0361000,10/14/2018,20:40,SAN BERNARDINO,SAN BERNARDINO,CA,92410,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-36-1000-2018-eef,CA0361000,12/19/2018,1:50,SAN BERNARDINO,SAN BERNARDINO,CA,92405,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-36-1100-2018-d9c,CA0361100,12/13/2018,3:11,UPLAND,SAN BERNARDINO,CA,91786,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,3,1
URSUS-37-0000-2018-06a,CA0370000,11/2/2018,20:26,LEMON GROVE,SAN DIEGO,CA,91945,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,6,1
URSUS-37-0000-2018-0fa,CA0370000,10/21/2018,23:29,ENCINITAS,SAN DIEGO,CA,92024,FALSE,FALSE,TRUE,TRUE,consensual,,1,1,1
URSUS-37-0000-2018-137,CA0370000,3/6/2018,11:43,VALLEY CENTER,SAN DIEGO,CA,92082,FALSE,FALSE,TRUE,TRUE,consensual,,1,4,1
URSUS-37-0000-2018-15c,CA0370000,12/10/2018,13:55,SPRING VALLEY,SAN DIEGO,CA,91977,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-37-0000-2018-190,CA0370000,11/7/2018,10:26,RAMONA,SAN DIEGO,CA,92065,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,4,1
URSUS-37-0000-2018-239,CA0370000,4/27/2018,19:23,LAKESIDE,SAN DIEGO,CA,92040,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-37-0000-2018-269,CA0370000,2/25/2018,22:04,ENCINITAS,SAN DIEGO,CA,92024,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-37-0000-2018-285,CA0370000,9/2/2018,18:40,DEL MAR,SAN DIEGO,CA,92014,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-37-0000-2018-29c,CA0370000,12/11/2018,6:40,SAN DIEGO,SAN DIEGO,CA,92101,FALSE,FALSE,TRUE,TRUE,in_custody_event,booked_awaiting_trial,1,4,1
URSUS-37-0000-2018-2e0,CA0370000,3/1/2018,6:15,VISTA,SAN DIEGO,CA,92081,FALSE,FALSE,TRUE,TRUE,in_custody_event,other,1,9,1
URSUS-37-0000-2018-3e0,CA0370000,8/16/2018,12:44,LAKESIDE,SAN DIEGO,CA,92040,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,5,1
URSUS-37-0000-2018-422,CA0370000,1/6/2018,20:50,RAMONA,SAN DIEGO,CA,92065,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,4,1
URSUS-37-0000-2018-43b,CA0370000,8/12/2018,20:43,VISTA,SAN DIEGO,CA,92081,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,5,1
URSUS-37-0000-2018-49b,CA0370000,4/6/2018,14:54,SAN DIEGO,SAN DIEGO,CA,92101,FALSE,FALSE,FALSE,FALSE,in_custody_event,other,1,3,1
URSUS-37-0000-2018-4e0,CA0370000,2/21/2018,19:41,SAN DIEGO,SAN DIEGO,CA,92101,FALSE,FALSE,FALSE,TRUE,in_custody_event,other,1,7,1
URSUS-37-0000-2018-547,CA0370000,11/12/2018,14:52,ALPINE,SAN DIEGO,CA,91901,FALSE,FALSE,FALSE,TRUE,welfare_check,,1,3,1
URSUS-37-0000-2018-5e2,CA0370000,12/20/2018,16:11,SAN DIEGO,SAN DIEGO,CA,92116,FALSE,FALSE,TRUE,TRUE,welfare_check,,1,3,1
URSUS-37-0000-2018-637,CA0370000,9/5/2018,9:02,SPRING VALLEY,SAN DIEGO,CA,91977,FALSE,FALSE,TRUE,TRUE,consensual,,1,2,1
URSUS-37-0000-2018-640,CA0370000,4/7/2018,13:08,VISTA,SAN DIEGO,CA,92081,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,3,1
URSUS-37-0000-2018-792,CA0370000,3/30/2018,9:55,SAN DIEGO,SAN DIEGO,CA,92101,FALSE,FALSE,FALSE,TRUE,in_custody_event,other,1,10,1
URSUS-37-0000-2018-9a6,CA0370000,1/2/2018,13:36,SAN DIEGO,SAN DIEGO,CA,92158,FALSE,FALSE,FALSE,TRUE,in_custody_event,booked_awaiting_trial,1,5,1
URSUS-37-0000-2018-9bf,CA0370000,12/15/2018,14:38,ENCINITAS,SAN DIEGO,CA,92024,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-37-0000-2018-a9a,CA0370000,8/11/2018,19:47,VALLEY CENTER,SAN DIEGO,CA,92082,FALSE,FALSE,TRUE,TRUE,in_progress,,1,7,1
URSUS-37-0000-2018-aae,CA0370000,4/4/2018,16:18,VISTA,SAN DIEGO,CA,92083,FALSE,FALSE,TRUE,TRUE,in_progress,,1,5,1
URSUS-37-0000-2018-b2f,CA0370000,6/10/2018,4:15,SOLANA BEACH,SAN DIEGO,CA,92075,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-37-0000-2018-bea,CA0370000,2/24/2018,11:37,SPRING VALLEY,SAN DIEGO,CA,91978,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-37-0000-2018-bee,CA0370000,9/27/2018,15:45,RAMONA,SAN DIEGO,CA,92065,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,4,1
URSUS-37-0000-2018-c97,CA0370000,7/17/2018,22:16,IMPERIAL BEACH,SAN DIEGO,CA,91932,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-37-0000-2018-cb2,CA0370000,5/7/2018,19:50,SAN DIEGO,SAN DIEGO,CA,92179,FALSE,FALSE,FALSE,FALSE,in_custody_event,booked_awaiting_trial,1,1,1
URSUS-37-0000-2018-cf3,CA0370000,5/25/2018,16:20,SAN DIEGO,SAN DIEGO,CA,92179,FALSE,FALSE,FALSE,TRUE,ambush,,2,1,1
URSUS-37-0000-2018-d47,CA0370000,4/3/2018,23:50,VISTA,SAN DIEGO,CA,92083,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-37-0000-2018-e01,CA0370000,12/21/2018,3:34,FALLBROOK,SAN DIEGO,CA,92028,FALSE,FALSE,TRUE,TRUE,ambush,,1,1,1
URSUS-37-0000-2018-ef7,CA0370000,7/20/2018,20:42,SAN DIEGO,SAN DIEGO,CA,92130,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,3,1
URSUS-37-0000-2018-f98,CA0370000,1/23/2018,20:03,SAN DIEGO,SAN DIEGO,CA,92179,FALSE,FALSE,FALSE,TRUE,in_custody_event,sentenced,2,8,1
URSUS-37-0000-2018-fb6,CA0370000,2/23/2018,14:45,WARNER SPRINGS,SAN DIEGO,CA,92066,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-37-0000-2018-fc7,CA0370000,12/17/2018,10:48,SAN DIEGO,SAN DIEGO,CA,92101,FALSE,FALSE,FALSE,TRUE,in_custody_event,booked_awaiting_trial,1,6,1
URSUS-37-0600-2018-d98,CA0370600,3/17/2018,19:37,ESCONDIDO,SAN DIEGO,CA,92027,TRUE,FALSE,FALSE,TRUE,call_for_service,,1,1,1
URSUS-37-0800-2018-51e,CA0370800,5/21/2018,8:48,LA MESA,SAN DIEGO,CA,91942,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-37-0900-2018-580,CA0370900,5/26/2018,5:29,NATIONAL CITY,SAN DIEGO,CA,91950,TRUE,FALSE,TRUE,FALSE,call_for_service,,1,7,1
URSUS-37-1100-2018-129,CA0371100,3/3/2018,18:42,SAN DIEGO,SAN DIEGO,CA,92101,FALSE,FALSE,TRUE,TRUE,consensual,,1,1,1
URSUS-37-1100-2018-410,CA0371100,1/12/2018,7:06,SAN DIEGO,SAN DIEGO,CA,92113,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-37-1100-2018-7ce,CA0371100,11/3/2018,18:33,SAN DIEGO,SAN DIEGO,CA,92126,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-37-1100-2018-a2e,CA0371100,8/8/2018,17:11,SAN DIEGO,SAN DIEGO,CA,92113,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,1,1
URSUS-37-1100-2018-ab3,CA0371100,2/3/2018,11:30,SAN DIEGO,SAN DIEGO,CA,92113,FALSE,FALSE,TRUE,TRUE,pre_planned,,1,2,1
URSUS-37-1100-2018-cb0,CA0371100,6/23/2018,22:29,SAN DIEGO,SAN DIEGO,CA,92115,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,3,1
URSUS-37-1100-2018-d4c,CA0371100,5/27/2018,22:52,SAN DIEGO,SAN DIEGO,CA,92154,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,3,1
URSUS-37-1100-2018-d6b,CA0371100,6/3/2018,10:53,SAN DIEGO,SAN DIEGO,CA,92110,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-38-0000-2018-b13,CA0380000,3/21/2018,18:25,SAN FRANCISCO,SAN FRANCISCO,CA,94110,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,1,1
URSUS-38-0100-2018-075,CA0380100,2/17/2018,0:13,SAN FRANCISCO,SAN FRANCISCO,CA,94107,FALSE,FALSE,TRUE,TRUE,in_progress,,1,17,1
