INCIDENT_ID,ORI,INCIDENT_DATE_STR,INCIDENT_TIME_STR,CITY,COUNTY,STATE,ZIP_CODE,MULTIPLE_LOCATIONS,ON_K12_CAMPUS,ARREST_MADE,CRIME_REPORT_FILED,CONTACT_REASON,IN_CUSTODY_REASON,NUM_INVOLVED_CIVILIANS,NUM_INVOLVED_OFFICERS,PRIMARY_AGENCY_INDICATOR
URSUS-36-0000-2017-ffb,CA0360000,1/22/2017,13:50,VICTORVILLE,SAN BERNARDINO,CA,92395,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,*
URSUS-36-0000-2017-ffe,CA0360000,11/14/2017,11:35,RANCHO CUCAMONGA,SAN BERNARDINO,CA,91739,FALSE,FALSE,FALSE,TRUE,in_custody_event,sentenced,1,2,*
URSUS-36-0300-2017-047,CA0360300,1/16/2017,11:41,COLTON,SAN BERNARDINO,CA,92324,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,1,*
URSUS-36-0300-2017-cfc,CA0360300,12/2/2017,11:50,COLTON,SAN BERNARDINO,CA,92324,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,1,*
URSUS-36-0400-2017-13b,CA0360400,5/31/2017,7:56,HESPERIA,SAN BERNARDINO,CA,92345,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,*
URSUS-36-0400-2017-219,CA0360400,12/2/2017,9:55,FONTANA,SAN BERNARDINO,CA,92336,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,4,*
URSUS-36-0400-2017-69e,CA0360400,3/24/2017,1:33,RIALTO,SAN BERNARDINO,CA,92376,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,*
URSUS-36-0400-2017-704,CA0360400,10/27/2017,6:00,FONTANA,SAN BERNARDINO,CA,92335,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,4,*
URSUS-36-0400-2017-7e1,CA0360400,10/25/2017,3:06,FONTANA,SAN BERNARDINO,CA,92336,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,3,*
URSUS-36-0400-2017-a3a,CA0360400,6/3/2017,18:01,FONTANA,SAN BERNARDINO,CA,92335,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,2,*
URSUS-36-0700-2017-32f,CA0360700,10/4/2017,16:37,ONTARIO,SAN BERNARDINO,CA,91764,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,*
URSUS-36-0700-2017-829,CA0360700,4/9/2017,22:44,ONTARIO,SAN BERNARDINO,CA,91764,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,4,*
URSUS-36-0700-2017-be4,CA0360700,1/19/2017,22:25,ONTARIO,SAN BERNARDINO,CA,91762,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,3,*
URSUS-36-0700-2017-e0b,CA0360700,2/9/2017,23:43,ONTARIO,SAN BERNARDINO,CA,91761,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,3,*
URSUS-36-0900-2017-182,CA0360900,6/16/2017,2:07,RIALTO,SAN BERNARDINO,CA,92376,FALSE,FALSE,FALSE,FALSE,call_for_service,,1,4,*
URSUS-36-1000-2017-0a4,CA0361000,5/8/2017,23:26,SAN BERNARDINO,SAN BERNARDINO,CA,92405,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,*
URSUS-36-1000-2017-185,CA0361000,9/13/2017,3:57,HIGHLAND,SAN BERNARDINO,CA,92346,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,*
URSUS-36-1000-2017-1b0,CA0361000,4/12/2017,23:25,SAN BERNARDINO,SAN BERNARDINO,CA,92411,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,*
URSUS-36-1000-2017-281,CA0361000,1/7/2017,11:18,SAN BERNARDINO,SAN BERNARDINO,CA,92410,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,*
URSUS-36-1000-2017-54a,CA0361000,12/20/2017,16:16,HIGHLAND,SAN BERNARDINO,CA,92346,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,*
URSUS-36-1000-2017-768,CA0361000,9/2/2017,21:15,SAN BERNARDINO,SAN BERNARDINO,CA,92410,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,*
URSUS-36-1000-2017-878,CA0361000,11/14/2017,17:20,SAN BERNARDINO,SAN BERNARDINO,CA,92410,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,*
URSUS-36-1000-2017-89b,CA0361000,7/16/2017,15:37,SAN BERNARDINO,SAN BERNARDINO,CA,92410,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,*
URSUS-36-1000-2017-b62,CA0361000,11/25/2017,10:59,SAN BERNARDINO,SAN BERNARDINO,CA,92404,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,*
URSUS-36-1000-2017-c31,CA0361000,7/10/2017,0:26,RANCHO CUCAMONGA,SAN BERNARDINO,CA,91739,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,*
URSUS-36-1000-2017-c64,CA0361000,1/22/2017,8:13,SAN BERNARDINO,SAN BERNARDINO,CA,92410,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,*
URSUS-36-1000-2017-d2f,CA0361000,1/29/2017,10:57,SAN BERNARDINO,SAN BERNARDINO,CA,92401,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,*
URSUS-36-1000-2017-e99,CA0361000,8/30/2017,18:32,SAN BERNARDINO,SAN BERNARDINO,CA,92405,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,2,*
URSUS-36-1100-2017-825,CA0361100,8/25/2017,16:56,UPLAND,SAN BERNARDINO,CA,91786,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,4,*
URSUS-36-1100-2017-ba3,CA0361100,12/5/2017,7:58,UPLAND,SAN BERNARDINO,CA,91784,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,*
URSUS-37-0000-2017-0ca,CA0370000,5/20/2017,8:15,LEMON GROVE,SAN DIEGO,CA,91945,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,4,*
URSUS-37-0000-2017-107,CA0370000,2/12/2017,12:18,VISTA,SAN DIEGO,CA,92083,FALSE,FALSE,TRUE,FALSE,call_for_service,,1,3,*
URSUS-37-0000-2017-131,CA0370000,1/31/2017,20:40,LEMON GROVE,SAN DIEGO,CA,91945,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,*
URSUS-37-0000-2017-19c,CA0370000,6/25/2017,6:58,SAN DIEGO,SAN DIEGO,CA,92101,FALSE,FALSE,FALSE,FALSE,in_custody_event,awaiting_booking,1,5,*
URSUS-37-0000-2017-1a0,CA0370000,2/26/2017,16:57,SAN DIEGO,SAN DIEGO,CA,92101,FALSE,FALSE,FALSE,TRUE,in_custody_event,other,1,4,*
URSUS-37-0000-2017-205,CA0370000,1/3/2017,17:30,SAN DIEGO,SAN DIEGO,CA,92158,FALSE,FALSE,FALSE,TRUE,in_custody_event,sentenced,1,3,*
URSUS-37-0000-2017-25b,CA0370000,9/8/2017,18:40,SANTEE,SAN DIEGO,CA,92071,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,*
URSUS-37-0000-2017-281,CA0370000,8/4/2017,7:48,SAN DIEGO,SAN DIEGO,CA,92101,FALSE,FALSE,FALSE,TRUE,pre_planned,,1,2,*
URSUS-37-0000-2017-295,CA0370000,5/24/2017,11:38,VALLEY CENTER,SAN DIEGO,CA,92082,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,4,*
URSUS-37-0000-2017-2c3,CA0370000,7/9/2017,16:30,SAN DIEGO,SAN DIEGO,CA,92101,FALSE,FALSE,FALSE,TRUE,in_custody_event,booked_awaiting_trial,1,2,*
URSUS-37-0000-2017-2f1,CA0370000,9/15/2017,11:08,PALA,SAN DIEGO,CA,92059,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,3,*
URSUS-37-0000-2017-304,CA0370000,7/5/2017,10:23,VISTA,SAN DIEGO,CA,92083,FALSE,FALSE,FALSE,FALSE,vehicle_bike_pedestrian,,1,1,*
URSUS-37-0000-2017-397,CA0370000,8/11/2017,12:55,SAN DIEGO,SAN DIEGO,CA,92101,FALSE,FALSE,FALSE,TRUE,in_custody_event,booked_awaiting_trial,1,2,*
URSUS-37-0000-2017-3f4,CA0370000,6/9/2017,18:33,SAN DIEGO,SAN DIEGO,CA,92101,FALSE,FALSE,FALSE,TRUE,in_custody_event,sentenced,1,2,*
URSUS-37-0000-2017-510,CA0370000,2/17/2017,14:50,SAN DIEGO,SAN DIEGO,CA,92158,FALSE,FALSE,FALSE,TRUE,in_custody_event,other,3,14,*
URSUS-37-0000-2017-5c9,CA0370000,1/19/2017,15:50,VISTA,SAN DIEGO,CA,92081,FALSE,FALSE,FALSE,TRUE,in_custody_event,awaiting_booking,1,1,*
URSUS-37-0000-2017-630,CA0370000,6/3/2017,17:20,SAN DIEGO,SAN DIEGO,CA,92101,FALSE,FALSE,FALSE,TRUE,in_custody_event,sentenced,1,6,*
URSUS-37-0000-2017-760,CA0370000,5/12/2017,16:41,SANTEE,SAN DIEGO,CA,92071,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,*
URSUS-37-0000-2017-762,CA0370000,3/30/2017,18:33,IMPERIAL BEACH,SAN DIEGO,CA,91932,FALSE,FALSE,TRUE,FALSE,call_for_service,,1,1,*
URSUS-37-0000-2017-795,CA0370000,10/27/2017,13:00,VISTA,SAN DIEGO,CA,92081,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,*
URSUS-37-0000-2017-81e,CA0370000,4/12/2017,14:39,EL CAJON,SAN DIEGO,CA,92020,FALSE,FALSE,FALSE,TRUE,in_custody_event,out_of_court,1,3,*
URSUS-37-0000-2017-8af,CA0370000,11/3/2017,7:22,SPRING VALLEY,SAN DIEGO,CA,91977,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,*
URSUS-37-0000-2017-8b0,CA0370000,10/5/2017,19:07,VISTA,SAN DIEGO,CA,92083,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,*
URSUS-37-0000-2017-8fd,CA0370000,4/14/2017,11:33,SAN MARCOS,SAN DIEGO,CA,92069,FALSE,FALSE,TRUE,FALSE,call_for_service,,1,1,*
URSUS-37-0000-2017-918,CA0370000,6/24/2017,9:46,SAN DIEGO,SAN DIEGO,CA,92101,FALSE,FALSE,FALSE,TRUE,in_custody_event,other,1,3,*
URSUS-37-0000-2017-967,CA0370000,7/20/2017,13:59,IMPERIAL BEACH,SAN DIEGO,CA,91932,FALSE,FALSE,TRUE,TRUE,pre_planned,,1,3,*
URSUS-37-0000-2017-96f,CA0370000,7/24/2017,22:08,VISTA,SAN DIEGO,CA,92083,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,4,*
URSUS-37-0000-2017-9c9,CA0370000,10/18/2017,10:32,VISTA,SAN DIEGO,CA,92081,FALSE,FALSE,TRUE,TRUE,in_custody_event,awaiting_booking,1,5,*
URSUS-37-0000-2017-a17,CA0370000,8/14/2017,14:35,CHULA VISTA,SAN DIEGO,CA,91910,FALSE,FALSE,FALSE,TRUE,in_custody_event,out_of_court,1,1,*
URSUS-37-0000-2017-adb,CA0370000,5/15/2017,15:52,DEL MAR,SAN DIEGO,CA,92014,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,*
URSUS-37-0000-2017-ae9,CA0370000,3/2/2017,3:16,SAN MARCOS,SAN DIEGO,CA,92078,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,4,*
URSUS-37-0000-2017-b4d,CA0370000,12/5/2017,6:22,CHULA VISTA,SAN DIEGO,CA,91910,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,*
URSUS-37-0000-2017-b9a,CA0370000,3/25/2017,17:21,SANTEE,SAN DIEGO,CA,92071,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,3,*
URSUS-37-0000-2017-bcb,CA0370000,8/24/2017,1:23,LEMON GROVE,SAN DIEGO,CA,91945,FALSE,FALSE,FALSE,TRUE,call_for_service,,,1,URSUS-37-0800-2017-0e6
URSUS-37-0000-2017-bfb,CA0370000,4/10/2017,16:20,EL CAJON,SAN DIEGO,CA,92019,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,*
URSUS-37-0000-2017-d1f,CA0370000,12/7/2017,21:05,PAUMA VALLEY,SAN DIEGO,CA,92061,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,5,*
URSUS-37-0000-2017-d3a,CA0370000,9/12/2017,15:50,SANTEE,SAN DIEGO,CA,92071,FALSE,FALSE,FALSE,TRUE,in_custody_event,sentenced,1,8,*
URSUS-37-0000-2017-d41,CA0370000,10/16/2017,20:39,FALLBROOK,SAN DIEGO,CA,92028,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,*
URSUS-37-0000-2017-d79,CA0370000,10/14/2017,15:07,SAN MARCOS,SAN DIEGO,CA,92078,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,5,*
URSUS-37-0000-2017-d8d,CA0370000,3/15/2017,19:56,PALA,SAN DIEGO,CA,92059,FALSE,FALSE,TRUE,FALSE,call_for_service,,1,3,*
URSUS-37-0000-2017-da2,CA0370000,3/26/2017,3:01,SAN MARCOS,SAN DIEGO,CA,92069,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,3,*
URSUS-37-0000-2017-eef,CA0370000,3/16/2017,20:26,LEMON GROVE,SAN DIEGO,CA,91945,FALSE,FALSE,TRUE,FALSE,call_for_service,,1,7,*
URSUS-37-0000-2017-fac,CA0370000,3/1/2017,14:37,SPRING VALLEY,SAN DIEGO,CA,91978,FALSE,FALSE,TRUE,FALSE,vehicle_bike_pedestrian,,1,1,*
URSUS-37-0000-2017-fce,CA0370000,6/4/2017,10:42,CAMPO,SAN DIEGO,CA,91906,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,3,*
URSUS-37-0200-2017-cbc,CA0370200,9/19/2017,20:59,CHULA VISTA,SAN DIEGO,CA,91910,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,2,*
URSUS-37-0500-2017-4e9,CA0370500,11/28/2017,23:46,EL CAJON,SAN DIEGO,CA,92021,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,*
URSUS-37-0500-2017-812,CA0370500,7/17/2017,10:15,EL CAJON,SAN DIEGO,CA,92020,TRUE,FALSE,TRUE,TRUE,in_progress,,1,3,*
URSUS-37-0500-2017-db2,CA0370500,1/1/2017,21:00,EL CAJON,SAN DIEGO,CA,92021,FALSE,FALSE,TRUE,FALSE,call_for_service,,1,2,*
URSUS-37-0500-2017-e23,CA0370500,3/3/2017,12:40,SAN DIEGO,SAN DIEGO,CA,92101,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,*
URSUS-37-0600-2017-8ff,CA0370600,3/10/2017,7:48,ESCONDIDO,SAN DIEGO,CA,92027,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,1,*
URSUS-37-0800-2017-0e6,CA0370800,8/24/2017,1:20,LEMON GROVE,SAN DIEGO,CA,91945,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,2,2,*
URSUS-37-0800-2017-7d2,CA0370800,8/2/2017,1:49,LA MESA,SAN DIEGO,CA,91942,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,*
URSUS-37-0800-2017-843,CA0370800,7/19/2017,16:55,LA MESA,SAN DIEGO,CA,91941,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,*
URSUS-37-0800-2017-e9a,CA0370800,7/25/2017,19:07,SAN DIEGO,SAN DIEGO,CA,92115,FALSE,FALSE,TRUE,TRUE,pre_planned,,1,1,*
URSUS-37-1000-2017-9a0,CA0371000,6/19/2017,10:45,OCEANSIDE,SAN DIEGO,CA,92055,FALSE,FALSE,TRUE,TRUE,ambush,,1,1,*
URSUS-37-1000-2017-b1b,CA0371000,2/15/2017,20:38,OCEANSIDE,SAN DIEGO,CA,92057,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,*
URSUS-37-1000-2017-cea,CA0371000,9/22/2017,0:05,OCEANSIDE,SAN DIEGO,CA,92056,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,5,*
URSUS-37-1100-2017-240,CA0371100,11/17/2017,8:18,SAN DIEGO,SAN DIEGO,CA,92110,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,*
URSUS-37-1100-2017-305,CA0371100,12/7/2017,2:17,SAN DIEGO,SAN DIEGO,CA,92139,FALSE,FALSE,FALSE,FALSE,call_for_service,,1,1,*
URSUS-37-1100-2017-3c0,CA0371100,9/1/2017,0:33,SAN DIEGO,SAN DIEGO,CA,92113,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,*
URSUS-37-1100-2017-607,CA0371100,11/29/2017,0:09,SAN DIEGO,SAN DIEGO,CA,92111,FALSE,FALSE,TRUE,TRUE,consensual,,1,1,*
URSUS-37-1100-2017-6f7,CA0371100,12/10/2017,6:26,SAN DIEGO,SAN DIEGO,CA,92107,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,1,*
URSUS-37-1100-2017-a2d,CA0371100,1/24/2017,14:15,SAN DIEGO,SAN DIEGO,CA,92111,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,*
URSUS-37-1100-2017-c72,CA0371100,4/30/2017,18:06,SAN DIEGO,SAN DIEGO,CA,92122,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,3,*
URSUS-37-1100-2017-d2f,CA0371100,5/6/2017,3:27,SAN DIEGO,SAN DIEGO,CA,92130,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,*
URSUS-38-0000-2017-7d1,CA0380000,4/12/2017,17:45,SAN FRANCISCO,SAN FRANCISCO,CA,94103,FALSE,FALSE,FALSE,TRUE,in_custody_event,other,1,4,*
URSUS-38-0000-2017-d07,CA0380000,12/21/2017,17:45,SAN FRANCISCO,SAN FRANCISCO,CA,94103,FALSE,FALSE,FALSE,TRUE,in_custody_event,booked_no_charge,1,1,*
URSUS-38-0100-2017-13b,CA0380100,12/1/2017,10:30,SAN FRANCISCO,SAN FRANCISCO,CA,94124,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,*
URSUS-38-0100-2017-2b2,CA0380100,11/1/2017,0:03,SAN FRANCISCO,SAN FRANCISCO,CA,94114,FALSE,FALSE,FALSE,TRUE,in_progress,,1,1,*
URSUS-38-0100-2017-398,CA0380100,1/6/2017,3:51,SAN FRANCISCO,SAN FRANCISCO,CA,94112,FALSE,FALSE,TRUE,TRUE,in_progress,,1,2,*
URSUS-38-0100-2017-b6a,CA0380100,5/3/2017,11:22,SAN FRANCISCO,SAN FRANCISCO,CA,94102,FALSE,FALSE,FALSE,TRUE,in_progress,,1,1,*
URSUS-38-0100-2017-e94,CA0380100,5/21/2017,22:56,SAN FRANCISCO,SAN FRANCISCO,CA,94124,FALSE,FALSE,TRUE,TRUE,in_progress,,2,3,*
URSUS-38-0100-2017-eb1,CA0380100,9/23/2017,23:37,SAN FRANCISCO,SAN FRANCISCO,CA,94133,FALSE,FALSE,FALSE,TRUE,in_progress,,1,2,*
URSUS-39-0000-2017-035,CA0390000,12/15/2017,16:32,STOCKTON,SAN JOAQUIN,CA,95212,FALSE,FALSE,TRUE,TRUE,pre_planned,,1,1,*
URSUS-39-0000-2017-08c,CA0390000,4/19/2017,21:20,STOCKTON,SAN JOAQUIN,CA,95205,FALSE,FALSE,TRUE,TRUE,in_progress,,1,2,*
URSUS-39-0000-2017-20d,CA0390000,11/20/2017,9:00,STOCKTON,SAN JOAQUIN,CA,95215,FALSE,FALSE,TRUE,TRUE,pre_planned,,1,1,*
URSUS-39-0000-2017-5d8,CA0390000,10/21/2017,9:39,LODI,SAN JOAQUIN,CA,95242,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,*
URSUS-39-0000-2017-618,CA0390000,10/10/2017,23:41,STOCKTON,SAN JOAQUIN,CA,95215,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,*
URSUS-39-0000-2017-622,CA0390000,11/14/2017,23:23,STOCKTON,SAN JOAQUIN,CA,95215,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,*
URSUS-39-0000-2017-7e9,CA0390000,8/11/2017,22:48,LATHROP,SAN JOAQUIN,CA,95330,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,*
URSUS-39-0000-2017-807,CA0390000,1/9/2017,9:07,STOCKTON,SAN JOAQUIN,CA,95215,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,*
URSUS-39-0000-2017-871,CA0390000,11/2/2017,10:26,STOCKTON,SAN JOAQUIN,CA,95215,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,*
URSUS-39-0000-2017-94d,CA0390000,8/19/2017,23:50,TRACY,SAN JOAQUIN,CA,95377,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,*
URSUS-39-0000-2017-9a6,CA0390000,10/10/2017,16:55,STOCKTON,SAN JOAQUIN,CA,95204,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,*
URSUS-39-0000-2017-ae0,CA0390000,10/28/2017,23:00,STOCKTON,SAN JOAQUIN,CA,95207,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,*
URSUS-39-0000-2017-ae3,CA0390000,10/30/2017,18:42,LODI,SAN JOAQUIN,CA,95242,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,*
URSUS-39-0200-2017-a58,CA0390200,10/23/2017,8:20,LODI,SAN JOAQUIN,CA,95240,FALSE,FALSE,FALSE,TRUE,vehicle_bike_pedestrian,,1,2,*
URSUS-39-0300-2017-ab7,CA0390300,2/15/2017,10:05,MANTECA,SAN JOAQUIN,CA,95336,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,*
URSUS-39-0500-2017-185,CA0390500,11/14/2017,15:46,STOCKTON,SAN JOAQUIN,CA,95210,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,2,*
URSUS-39-0500-2017-d35,CA0390500,4/16/2017,13:03,STOCKTON,SAN JOAQUIN,CA,95205,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,*
URSUS-39-0500-2017-db0,CA0390500,3/19/2017,1:42,STOCKTON,SAN JOAQUIN,CA,95207,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,2,*
URSUS-39-0500-2017-e65,CA0390500,1/29/2017,20:00,STOCKTON,SAN JOAQUIN,CA,95205,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,*
URSUS-39-0500-2017-e87,CA0390500,7/6/2017,14:28,STOCKTON,SAN JOAQUIN,CA,95203,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,*
URSUS-40-0000-2017-281,CA0400000,1/24/2017,0:08,ATASCADERO,SAN LUIS OBISPO,CA,93422,FALSE,FALSE,FALSE,TRUE,vehicle_bike_pedestrian,,1,2,*
URSUS-40-0000-2017-732,CA0400000,3/13/2017,20:19,PASO ROBLES,SAN LUIS OBISPO,CA,93446,FALSE,FALSE,TRUE,TRUE,pre_planned,,1,1,*
URSUS-40-0200-2017-810,CA0400200,7/12/2017,22:18,GROVER BEACH,SAN LUIS OBISPO,CA,93433,FALSE,FALSE,FALSE,FALSE,call_for_service,,1,1,*
URSUS-41-0000-2017-2b2,CA0410000,6/13/2017,11:50,REDWOOD CITY,SAN MATEO,CA,94063,FALSE,FALSE,TRUE,TRUE,in_custody_event,booked_awaiting_trial,1,1,*
URSUS-41-0000-2017-34e,CA0410000,1/1/2017,14:48,MILLBRAE,SAN MATEO,CA,94030,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,*
URSUS-41-0000-2017-413,CA0410000,8/26/2017,18:35,SAN CARLOS,SAN MATEO,CA,94070,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,*
URSUS-41-0000-2017-4a1,CA0410000,2/4/2017,0:23,BELMONT,SAN MATEO,CA,94002,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,*
URSUS-41-0000-2017-4b4,CA0410000,10/18/2017,23:41,REDWOOD CITY,SAN MATEO,CA,94061,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,*
URSUS-41-0000-2017-e22,CA0410000,12/30/2017,14:33,REDWOOD CITY,SAN MATEO,CA,94063,FALSE,FALSE,FALSE,TRUE,call_for_service,,,1,URSUS-41-1300-2017-194
URSUS-41-0000-2017-e3a,CA0410000,5/19/2017,4:40,REDWOOD CITY,SAN MATEO,CA,94063,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,*
URSUS-41-1300-2017-194,CA0411300,12/30/2017,14:25,REDWOOD CITY,SAN MATEO,CA,94063,FALSE,FALSE,FALSE,TRUE,in_progress,,1,7,*
URSUS-41-1300-2017-c5c,CA0411300,3/21/2017,14:19,REDWOOD CITY,SAN MATEO,CA,94063,TRUE,FALSE,FALSE,TRUE,in_progress,,1,1,*
URSUS-41-1700-2017-569,CA0411700,5/23/2017,23:54,SOUTH SAN FRANCISCO,SAN MATEO,CA,94080,FALSE,FALSE,FALSE,TRUE,welfare_check,,1,5,*
URSUS-41-2000-2017-36c,CA0412000,5/17/2017,23:57,FOSTER CITY,SAN MATEO,CA,94404,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,3,*
URSUS-42-0000-2017-2d0,CA0420000,2/12/2017,18:33,GOLETA,SANTA BARBARA,CA,93110,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,5,*
URSUS-42-0000-2017-450,CA0420000,5/27/2017,23:45,GOLETA,SANTA BARBARA,CA,93111,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,*
URSUS-42-0000-2017-53d,CA0420000,8/22/2017,9:13,SANTA MARIA,SANTA BARBARA,CA,93455,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,1,*
URSUS-42-0200-2017-02c,CA0420200,11/19/2017,6:12,LOMPOC,SANTA BARBARA,CA,93436,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,5,*
URSUS-42-0200-2017-40b,CA0420200,8/1/2017,0:46,LOMPOC,SANTA BARBARA,CA,93436,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,3,*
URSUS-42-0200-2017-7bf,CA0420200,7/11/2017,7:46,LOMPOC,SANTA BARBARA,CA,93436,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,*
URSUS-42-0200-2017-865,CA0420200,8/25/2017,15:06,LOMPOC,SANTA BARBARA,CA,93436,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,*
URSUS-42-0300-2017-f6b,CA0420300,8/12/2017,21:26,SANTA BARBARA,SANTA BARBARA,CA,93101,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,5,*
URSUS-43-0000-2017-68c,CA0430000,7/15/2017,20:30,SAN JOSE,SANTA CLARA,CA,95110,FALSE,FALSE,FALSE,TRUE,in_custody_event,booked_awaiting_trial,1,2,*
URSUS-43-1000-2017-478,CA0431000,12/29/2017,23:27,SAN MARTIN,SANTA CLARA,CA,95046,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,*
URSUS-43-1000-2017-607,CA0431000,8/25/2017,22:09,MORGAN HILL,SANTA CLARA,CA,95037,FALSE,FALSE,TRUE,TRUE,pre_planned,,1,1,*
URSUS-43-1000-2017-794,CA0431000,6/26/2017,18:35,MORGAN HILL,SANTA CLARA,CA,95037,FALSE,FALSE,TRUE,TRUE,pre_planned,,1,2,*
